demonstration	demon_label	test_sentence	response	attachment	structure
The gardener watered the plants	The gardener watered	Dan entered the room with a key	dan entered	pp	structure_2
The student solved the equation	The student solved	Charles runs a photo studio with two friends	charles runs a photo studio	pp	structure_2
The journalist reported the news	The journalist reported	Mom melted the chocolate with an iron pot	mom melted the chocolate	pp	structure_2
The gallery of the center impressed the critics	The gallery of impressed the critics	The gold of the miner that had the impurities was worthless	the gold of the miner was worthless	adjunct	structure_2
The director of the orchestra played well	The director of played well	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of hurt everyone	adjunct	structure_1
The jeweler polished the diamond	The jeweler polished	The coach led the team with three members	the coach led	pp	structure_1
The artist of the mural completed his work	The artist of completed his work	The bishop of the church that had the funny eyebrows looked odd	the bishop of looked odd	adjunct	structure_2
The song of the player is really popular	The song of is really popular	The letter of the writer that had blonde hair arrived this morning	the letter of that had blonde hair arrived this morning	adjunct	structure_1
The alley of the town fascinated art lovers	The alley of the town fascinated art lovers	The restaurant of the chef that had the blue tiles pleased us	fail to follow	adjunct	structure_2
The bird sang a melody	The bird sang	The police investigated the house with the permission	the police investigated the house	pp	structure_2
The forest of the animals pleased us	The forest of pleased us	The car of the driver that had the moustache was pretty cool	the car of the pretty cool	adjunct	structure_1
The chef seasoned the soup	The chef seasoned	Jasmine sang the song with romantic lyrics	jasmine sang	pp	structure_1
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The criminal of the gang that had a long scar disappeared last Monday	the criminal of the gang that disappeared last monday	adjunct	structure_2
The architect designed the building	The architect designed	The comedian entertained the crowd with witty jokes	the comedian entertained	pp	structure_2
The fisherman caught the trout	The fisherman caught	The basketball player won the game with lots of audience	the basketball player won the game	pp	structure_1
The mechanic fixed the engine	The mechanic fixed	Van Gogh drew the paintings with starry night	van gogh drew	pp	structure_1
The park of the city delighted the children	The park of delighted the children	The painter of the house that had the small windows looked odd	fail to follow	adjunct	structure_1
The plains of the tribe looked strange	The plains of looked strange	The singer of the song that had long eyelashes was very smart	the singer of was very smart	adjunct	structure_2
The festival of the village entertained the guests	The festival of entertained the guests	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The chef cooked the meal	The chef cooked	the cook ate the meal with some cauliflowers	the cook ate	pp	structure_1
The bakery of the district tempted the locals	The bakery of tempted the locals	The thesis of the editor that had the big nose made a lot of sense	the thesis of that had the big nose made a lot of sense	adjunct	structure_1
The baker kneaded the dough	The baker kneaded	Bill cut the paper with a very sharp knife	bill cut the paper	pp	structure_2
The mansion of the celebrity excited the fans	The mansion of excited the fans	The inventor of the machine that had the goatee was amazing	the inventor of amazing	adjunct	structure_2
The hiker climbed the mountain	The hiker climbed	The magician thanked the participant with a big nose	the magician thanked the participant	pp	structure_1
