demonstration	demon_label	test_sentence	response	attachment	structure
The actor memorized the script	The actor memorized	The doctor saved the boy using a pacemaker	the doctor saved the boy	pp	structure_2
The photographer adjusted the lens	The photographer adjusted	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The plains of the tribe looked strange	The plains of looked strange	The chef of the restaurant that had the blue tiles pleased us	the chef of pleased us	adjunct	structure_1
The programmer wrote the code	The programmer wrote	The coach motivated the team with inspiring words	the coach motivated the team	pp	structure_2
The student read the book	The student read	Charles runs a photo studio with two friends	charles runs a photo studio	pp	structure_2
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of drugs hurt everyone	adjunct	structure_1
The tailor altered the coat	The tailor altered	Jasmine sang the song with the lovely students	jasmine sang	pp	structure_2
The orchard of the farm tempted the foodies	The orchard of tempted the foodies	The letter of the writer that had blonde hair arrived this morning	the letter of that had blonde hair arrived this morning	adjunct	structure_1
The song of the player is really popular	The song of is really popular	The church of the bishop that had the funny eyebrows looked odd	the church of that had the funny eyebrows looked odd	adjunct	structure_1
The dog of the officer came back this evening	The dog of came back this evening	The gold of the miner that had the impurities was worthless	the gold of that had the impurities was worthless	adjunct	structure_2
The designer of the dress took a bow	The designer of took a bow	The song of the singer that had long eyelashes was very smart	the song of that had long eyelashes was very smart	adjunct	structure_1
The bakery of the district tempted the locals	The bakery of tempted the locals	The driver of the car that had the moustache was pretty cool	the driver of had the moustache was pretty cool	adjunct	structure_2
The observatory of the institute amazed the astronomers	The observatory of amazed the astronomers	The thesis of the editor that had the big nose made a lot of sense	the thesis of that made a lot of sense	adjunct	structure_1
The attorney of the company bothered me	The attorney of bothered me	The criminal of the gang that had a long scar disappeared last Monday	the criminal of disappeared last monday	adjunct	structure_2
The gamer played the game	The gamer played	Bill cut the paper with a very bright colour	bill cut the paper	pp	structure_1
The pilot flew the airplane	The pilot flew	the cook made the meal with a Chinese cleaver	the cook made the meal	pp	structure_2
The artist of the mural completed his work	The artist of completed his work	The house of the painter that had the small windows looked odd	the house of the painter looked odd	adjunct	structure_2
The driver steered the car	The driver steered	Queen Elizabeth II ate the cake with a red rose	queen elizabeth ii ate the cake	pp	structure_1
The architect designed the building	The architect designed	Michelle watched the movie with English subtitles	michelle watched with english subtitles	pp	structure_1
The dancer performed the routine	The dancer performed	Dan entered the room with a window	dan entered the room	pp	structure_1
The student solved the equation	The student solved	Van Gogh sold the paintings with a broken heart	van gogh sold	pp	structure_2
The castle of the kingdom awed the tourists	The castle of awed the tourists	The inventor of the machine that had the goatee was amazing	fail to follow	adjunct	structure_2
The lawyer argued the case	The lawyer argued	The professor recruited the students with black eyes	the professor recruited the students	pp	structure_1
The park of the city delighted the children	The park of delighted the children	The valley of the flowers that had the old castle excited the tourists	the valley of excited the tourists	adjunct	structure_2
