demonstration	demon_label	test_sentence	response	attachment	structure
The driver steered the car	The driver steered	the cook ate the meal with some cauliflowers	the cook ate the meal	pp	structure_1
The gardener watered the plants	The gardener watered	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
The student solved the equation	The student solved	Jasmine sang the song with the lovely students	jasmine sang	pp	structure_2
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The church of the bishop that had the funny eyebrows looked odd	the church of the funny eyebrows looked odd	adjunct	structure_1
The park of the city delighted the children	The park of delighted the children	The drugs of the supplier that had a nasty effect hurt everyone	the drugs of nasty effect hurt everyone	adjunct	structure_2
The jeweler polished the diamond	The jeweler polished	Bruce likes the rock band with different instruments	bruce likes the rock band	pp	structure_1
The singer composed a song	The singer composed	The police investigated the house with the permission	the police investigated the house	pp	structure_2
The hiker climbed the mountain	The hiker climbed	Bill cut the paper with a very bright colour	bill cut the paper	pp	structure_1
The chef cooked the meal	The chef cooked	Charles runs a photo studio with two floors	charles runs a photo studio	pp	structure_1
The market of the city attracted the collectors	The market of attracted the collectors	The painter of the house that had the small windows looked odd	the painter of looked odd	adjunct	structure_1
The attorney of the company bothered me	The attorney of bothered me	The flowers of the valley that had the old castle excited the tourists	the flowers of the excited the tourists	adjunct	structure_1
The gamer played the game	The gamer played	Dan entered the room with a window	dan entered the room	pp	structure_1
The dog of the officer came back this evening	The dog of came back this evening	The writer of the letter that had blonde hair arrived this morning	the writer of arrived this morning	adjunct	structure_2
The designer of the dress took a bow	The designer of took a bow	The editor of the thesis that had the big nose made a lot of sense	the editor of that had the big nose made a lot of sense	adjunct	structure_2
The carpenter built the house	The carpenter built	Michelle watched the movie with her boyfriend	michelle watched	pp	structure_2
The house of the painter looked odd	The house of looked odd	The gang of the criminal that had a long scar disappeared last Monday	the gang of disappeared last monday	adjunct	structure_1
The mechanic fixed the engine	The mechanic fixed	The doctor saved the boy using a pacemaker	the doctor saved	pp	structure_2
The baker kneaded the dough	The baker kneaded	Van Gogh sold the paintings with a broken heart	van gogh sold	pp	structure_2
The library of the school attracted many scholarse	The library of attracted many scholarse	The singer of the song that had long eyelashes was very smart	the singer of that had long eyelashes was very smart	adjunct	structure_2
The chef seasoned the soup	The chef seasoned	The professor recruited the students with black eyes	the professor recruited the students	pp	structure_1
The photographer of the exhibition sold his favorite piece	The photographer of sold his favorite piece	The inventor of the machine that had the goatee was amazing	fail to follow	adjunct	structure_2
The festival of the village entertained the guests	The festival of entertained the guests	The car of the driver that had the moustache was pretty cool	the car of that had the moustache was pretty cool	adjunct	structure_1
The plaza of the metropolis energized the crowd	The plaza of energized the crowd	The gold of the miner that had the impurities was worthless	the gold of the miner was worthless	adjunct	structure_2
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The chef of the restaurant that had the blue tiles pleased us	the chef of that had the blue tiles pleased us	adjunct	structure_1
