demonstration	demon_label	test_sentence	response	attachment	structure
The gallery of the center impressed the critics	The gallery of impressed the critics	The editor of the thesis that had the big nose made a lot of sense	the editor of that made a lot of sense	adjunct	structure_2
The house of the painter looked odd	The house of looked odd	The inventor of the machine that had the goatee was amazing	the inventor of had the goatee was amazing	adjunct	structure_2
The student solved the equation	The student solved	The magician amazed the participant with a fancy scene	the magician amazed	pp	structure_2
The dancer of the troupe dazzled the audience	The dancer of dazzled the audience	The car of the driver that had the moustache was pretty cool	fail to follow	adjunct	structure_1
The park of the city delighted the children	The park of delighted the children	The house of the painter that had the small windows looked odd	the house of the painter that looked odd	adjunct	structure_2
The song of the player is really popular	The song of is really popular	The supplier of the drugs that had a nasty effect hurt everyone	the supplier of that had a nasty effect hurt everyone	adjunct	structure_1
The festival of the village entertained the guests	The festival of entertained the guests	The flowers of the valley that had the old castle excited the tourists	the flowers of that had excited the tourists	adjunct	structure_1
The jeweler polished the diamond	The jeweler polished	The professor challenged the students with his projects	the professor challenged	pp	structure_2
The exhibit of the museum intrigued the historians	The exhibit of intrigued the historians	The bishop of the church that had the funny eyebrows looked odd	the bishop of that had the funny eyebrows looked odd	adjunct	structure_2
The bird sang a melody	The bird sang	Queen Elizabeth II ate the cake with a red rose	queen elizabeth ii ate the cake	pp	structure_1
The carpenter built the house	The carpenter built	The comedian saw the crowd with fresh flowers	the comedian saw	pp	structure_1
The lawyer argued the case	The lawyer argued	the cook made the meal with a Chinese cleaver	the cook made the meal	pp	structure_2
The castle of the kingdom awed the tourists	The castle of awed the tourists	The criminal of the gang that had a long scar disappeared last Monday	the criminal of that disappeared last monday	adjunct	structure_2
The lake of the area enchanted the swimmers	The lake of enchanted the swimmers	The chef of the restaurant that had the blue tiles pleased us	the chef of the restaurant that had pleased us	adjunct	structure_1
The tailor altered the coat	The tailor altered	Charles runs a photo studio with two friends	charles runs a photo studio	pp	structure_2
The chef seasoned the soup	The chef seasoned	Mom ate the chocolate with chopped nuts	mom ate the chocolate	pp	structure_1
The journalist reported the news	The journalist reported	Michelle watched the movie with her boyfriend	michelle watched	pp	structure_2
The beach of the island mesmerized the couples	The beach of mesmerized the couples	The song of the singer that had long eyelashes was very smart	fail to follow	adjunct	structure_1
The student read the book	The student read	Dan entered the room with a window	dan entered the room	pp	structure_1
The pilot flew the airplane	The pilot flew	The basketball player won the game with lots of audience	the basketball player won	pp	structure_1
The baker baked the cake	The baker baked	The doctor noticed the boy using big headphones	the doctor noticed	pp	structure_1
The gardener watered the plants	The gardener watered	The coach motivated the team with inspiring words	the coach motivated	pp	structure_2
The sailor of the ship arrived this afternoon	The sailor of arrived this afternoon	The writer of the letter that had blonde hair arrived this morning	the writer of that had blonde hair arrived this morning	adjunct	structure_2
The attorney of the company bothered me	The attorney of bothered me	The miner of the gold that had the impurities was worthless	the miner of was worthless	adjunct	structure_1
