original	label	prediction
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	went over the permissible line for warm and fuzzy feelings
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	that went over the permissible line
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	permissible line for warm and fuzzy feelings
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	went over the permissible line
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	went over line for warm and fuzzy feelings
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	went over the permissible line
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	went over the permissible line
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	went over the permissible line for warm and fuzzy feelings
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	went over the permissible line for warm and fuzzy feelings
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	over the permissible line for warm and fuzzy feelings
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	that went over the permissible line
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	that went over the permissible line
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	permissible line
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	fail to follow
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	fail to follow
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	fail to follow
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	fail to follow
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	that went over the line
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	that went over the line
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	that went over the line
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	that went over
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	fail to follow
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	that went over
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	that went over the permissible line
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	that went over the line
That went over the permissible line for warm and fuzzy feelings	That went over the permissible line for warm and fuzzy feelings	that went over
