original	label	prediction
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	consumer confidence was high before friday
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	fail to follow
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	fail to follow
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	fail to follow
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	consumer confidence was high before friday
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	fail to follow
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	consumer confidence was high before friday
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	consumer confidence was high before friday
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	consumer confidence was high before friday
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	was high before friday
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	surveys suggested
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	surveys suggested
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	fail to follow
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	fail to follow
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	fail to follow
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	surveys suggested
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	surveys suggested
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	fail to follow
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	fail to follow
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	fail to follow
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	surveys suggested that consumer confidence was high before
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	surveys suggested
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	surveys suggested that consumer confidence was high
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	surveys suggested
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	surveys suggested
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	surveys suggested that consumer confidence was high
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	surveys suggested
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	surveys suggested that consumer confidence was
Surveys suggested that consumer confidence was high before Friday	Surveys suggested that consumer confidence was high before Friday	surveys suggested that
