original	label	prediction
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
Most people live in rural areas	Most people live in	most people live
His family lived in an old farmhouse	His family lived in	his family lived
His father died of a heart attack	His father died of	his father died
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The accident happened on Saturday night	The accident happened on	the accident happened
His family lived in an old farmhouse	His family lived in	his family lived
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His parents rushed to his side	his parents rushed to his side	his parents rushed
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
His parents rushed to his side	his parents rushed to his side	his parents rushed
The young boy looks at the toy store window	the young boy looks at the toy store window	fail to follow
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His parents rushed to his side	his parents rushed to his side	his parents rushed
His father died of a heart attack	His father died of	his father died
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
