original	label	prediction
His family lived in an old farmhouse	His family lived in	his family lived
the rest students sat on the ground	the rest students sat on	the rest students sat
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The accident happened on Saturday night	The accident happened on	the accident happened
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His family lived in an old farmhouse	His family lived in	his family lived
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
Most people live in rural areas	Most people live in	most people live
A picture hangs at his study	a picture hangs at his study	a picture hangs
the old man looked at the window	the old man looked at the window	the old man looked
the old man looked at the window	the old man looked at the window	the old man
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The story begins in a small town	the story begins in a small town	the story begins
The students look at the complex equation	the students look at the complex equation	the students look at
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
the rest students sat on the ground	the rest students sat on	the rest students sat
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His father died of a heart attack	His father died of	his father died
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
