original	label	prediction
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
the old man looked at the window	the old man looked at the window	the old man looked
the rest students sat on the ground	the rest students sat on	the rest students sat
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The students look at the complex equation	the students look at the complex equation	the students look at
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase
His family lived in an old farmhouse	His family lived in	his family lived
His father died of a heart attack	His father died of	his father died
His family lived in an old farmhouse	His family lived in	his family lived
The story begins in a small town	the story begins in a small town	the story begins
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The story begins in a small town	the story begins in a small town	the story begins
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The students look at the complex equation	the students look at the complex equation	the students look at
