original	label	prediction
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
A picture hangs at his study	a picture hangs at his study	a picture hangs
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His father died of a heart attack	His father died of	his father died
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His family lived in an old farmhouse	His family lived in	his family lived
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
Most people live in rural areas	Most people live in	most people live in
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The accident happened on Saturday night	The accident happened on	the accident
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays in the vault
Most people live in rural areas	Most people live in	most people live
