original	label	prediction
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The students look at the complex equation	the students look at the complex equation	the students look
A picture hangs at his study	a picture hangs at his study	a picture hangs
His father died of a heart attack	His father died of	his father died
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The story begins in a small town	the story begins in a small town	the story begins
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
His family lived in an old farmhouse	His family lived in	his family lived
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
His family lived in an old farmhouse	His family lived in	his family lived
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
