original	label	prediction
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay
the old man looked at the window	the old man looked at the window	the old man looked
His family lived in an old farmhouse	His family lived in	his family lived
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His family lived in an old farmhouse	His family lived in	his family lived
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
the rest students sat on the ground	the rest students sat on	the rest students sat
His father died of a heart attack	His father died of	his father died
Most people live in rural areas	Most people live in	most people live
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The story begins in a small town	the story begins in a small town	the story begins
The little girl walks towards the living room	the little girl walks towards the living room	fail to follow
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the branch
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
