original	label	prediction
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
Most people live in rural areas	Most people live in	most people live
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
the old man looked at the window	the old man looked at the window	the old man looked
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
His parents rushed to his side	his parents rushed to his side	his parents rushed
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	fail to follow
Most people live in rural areas	Most people live in	most people live
His family lived in an old farmhouse	His family lived in	his family lived
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The accident happened on Saturday night	The accident happened on	the accident happened
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
Most people live in rural areas	Most people live in	most people live
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The accident happened on Saturday night	The accident happened on	the accident happened
His parents rushed to his side	his parents rushed to his side	his parents rushed
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
