original	label	prediction
His parents rushed to his side	his parents rushed to his side	his parents rushed
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The students look at the complex equation	the students look at the complex equation	fail to follow
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the linens lie
His father died of a heart attack	His father died of	his father died
The story begins in a small town	the story begins in a small town	the story begins
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
His father died of a heart attack	His father died of	his father died
His father died of a heart attack	His father died of	his father died
