original	label	prediction
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
the rest students sat on the ground	the rest students sat on	the rest students sat
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
A picture hangs at his study	a picture hangs at his study	a picture hangs
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
Most people live in rural areas	Most people live in	most people live
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The accident happened on Saturday night	The accident happened on	the accident happened
His family lived in an old farmhouse	His family lived in	his family lived
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
the old man looked at the window	the old man looked at the window	the old man looked
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The accident happened on Saturday night	The accident happened on	the accident happened
