original	label	prediction
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
The students look at the complex equation	the students look at the complex equation	the students
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
Most people live in rural areas	Most people live in	most people live
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
the rest students sat on the ground	the rest students sat on	the rest students sat
The story begins in a small town	the story begins in a small town	the story begins
The students look at the complex equation	the students look at the complex equation	the students look at
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
Most people live in rural areas	Most people live in	most people live
The accident happened on Saturday night	The accident happened on	the accident happened
