original	label	prediction
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
the rest students sat on the ground	the rest students sat on	the rest students sat
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
the old man looked at the window	the old man looked at the window	the old man looked
His family lived in an old farmhouse	His family lived in	his family lived
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies on the desk
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
Most people live in rural areas	Most people live in	most people live
The accident happened on Saturday night	The accident happened on	the accident happened
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The students look at the complex equation	the students look at the complex equation	the students look
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
Most people live in rural areas	Most people live in	most people live in
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
the old man looked at the window	the old man looked at the window	the old man looked
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
