original	label	prediction
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
the old man looked at the window	the old man looked at the window	the old man looked
The students look at the complex equation	the students look at the complex equation	the students look at
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The accident happened on Saturday night	The accident happened on	the accident happened
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
A picture hangs at his study	a picture hangs at his study	a picture hangs
His father died of a heart attack	His father died of	his father died
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
