original	label	prediction
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	fail to follow
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The students look at the complex equation	the students look at the complex equation	the students look at
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A picture hangs at his study	a picture hangs at his study	a picture hangs
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	fail to follow
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
His parents rushed to his side	his parents rushed to his side	his parents rushed
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
