original	label	prediction
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact
The story begins in a small town	the story begins in a small town	the story begins
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
His family lived in an old farmhouse	His family lived in	his family lived
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
His father died of a heart attack	His father died of	his father died
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
His family lived in an old farmhouse	His family lived in	his family lived
A picture hangs at his study	a picture hangs at his study	a picture
the old man looked at the window	the old man looked at the window	the old man looked
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
