original	label	prediction
The accident happened on Saturday night	The accident happened on	the accident happened
the rest students sat on the ground	the rest students sat on	the rest students sat
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
Most people live in rural areas	Most people live in	most people live
His parents rushed to his side	his parents rushed to his side	his parents rushed
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
Most people live in rural areas	Most people live in	most people live
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The students look at the complex equation	the students look at the complex equation	the students
The story begins in a small town	the story begins in a small town	the story begins
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His family lived in an old farmhouse	His family lived in	his family lived
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
