original	label	prediction
the old man looked at the window	the old man looked at the window	the old man looked
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
His family lived in an old farmhouse	His family lived in	his family lived
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The accident happened on Saturday night	The accident happened on	the accident happened
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
Most people live in rural areas	Most people live in	most people
The accident happened on Saturday night	The accident happened on	the accident happened
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
A picture hangs at his study	a picture hangs at his study	a picture hangs
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His family lived in an old farmhouse	His family lived in	his family lived
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	fail to follow
the rest students sat on the ground	the rest students sat on	the rest students
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
