original	label	prediction
The accident happened on Saturday night	The accident happened on	the accident happened
The accident happened on Saturday night	The accident happened on	the accident happened
the old man looked at the window	the old man looked at the window	the old man looked
A picture hangs at his study	a picture hangs at his study	a picture hangs
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
His father died of a heart attack	His father died of	his father died
The accident happened on Saturday night	The accident happened on	the accident
The students look at the complex equation	the students look at the complex equation	the students look at
His family lived in an old farmhouse	His family lived in	his family lived
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
the old man looked at the window	the old man looked at the window	the old man looked
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The students look at the complex equation	the students look at the complex equation	the students look at
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
His father died of a heart attack	His father died of	his father died
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
