original	label	prediction
The story begins in a small town	the story begins in a small town	the story begins
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The students look at the complex equation	the students look at the complex equation	the students look at
A picture hangs at his study	a picture hangs at his study	a picture hangs
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
His father died of a heart attack	His father died of	his father
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	fail to follow
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His family lived in an old farmhouse	His family lived in	his family lived
The story begins in a small town	the story begins in a small town	the story begins
