original	label	prediction
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
His father died of a heart attack	His father died of	his father died
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The students look at the complex equation	the students look at the complex equation	the students look at
The accident happened on Saturday night	The accident happened on	the accident happened
the old man looked at the window	the old man looked at the window	the old man looked
The young boy looks at the toy store window	the young boy looks at the toy store window	fail to follow
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards the cafe
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
His parents rushed to his side	his parents rushed to his side	his parents rushed
Most people live in rural areas	Most people live in	most people live
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
the old man looked at the window	the old man looked at the window	fail to follow
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The accident happened on Saturday night	The accident happened on	the accident happened
His parents rushed to his side	his parents rushed to his side	his parents
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The students look at the complex equation	the students look at the complex equation	the students look at
