original	label	prediction
His father died of a heart attack	His father died of	his father died
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The accident happened on Saturday night	The accident happened on	the accident happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
the rest students sat on the ground	the rest students sat on	the rest students
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
A picture hangs at his study	a picture hangs at his study	a picture hangs
The students look at the complex equation	the students look at the complex equation	the students look at
A picture hangs at his study	a picture hangs at his study	a picture hangs
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
Most people live in rural areas	Most people live in	most people
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
Most people live in rural areas	Most people live in	most people live
The accident happened on Saturday night	The accident happened on	the accident happened
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
