original	label	prediction
His parents rushed to his side	his parents rushed to his side	his parents rushed
Most people live in rural areas	Most people live in	most people live
The students look at the complex equation	the students look at the complex equation	fail to follow
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His father died of a heart attack	His father died of	his father died
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The accident happened on Saturday night	The accident happened on	the accident happened
His family lived in an old farmhouse	His family lived in	his family lived
the old man looked at the window	the old man looked at the window	the old man looked
the rest students sat on the ground	the rest students sat on	the rest students
The story begins in a small town	the story begins in a small town	the story begins
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
Most people live in rural areas	Most people live in	most people live
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His parents rushed to his side	his parents rushed to his side	his parents rushed
