original	label	prediction
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
the rest students sat on the ground	the rest students sat on	the rest students sat
His father died of a heart attack	His father died of	his father died
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
His father died of a heart attack	His father died of	his father died
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His family lived in an old farmhouse	His family lived in	his family lived
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The accident happened on Saturday night	The accident happened on	the accident happened
Most people live in rural areas	Most people live in	most people live
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
