original	label	prediction
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
the old man looked at the window	the old man looked at the window	the old man looked
His father died of a heart attack	His father died of	his father died
His parents rushed to his side	his parents rushed to his side	his parents rushed
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation
His parents rushed to his side	his parents rushed to his side	his parents rushed
His father died of a heart attack	His father died of	his father died
the rest students sat on the ground	the rest students sat on	the rest students
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
His parents rushed to his side	his parents rushed to his side	his parents rushed
the rest students sat on the ground	the rest students sat on	the rest students sat
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
His family lived in an old farmhouse	His family lived in	his family lived
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
