original	label	prediction
Most people live in rural areas	Most people live in	most people live
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His father died of a heart attack	His father died of	his father died
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
His father died of a heart attack	His father died of	his father died
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His father died of a heart attack	His father died of	his father
His father died of a heart attack	His father died of	his father died
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
His family lived in an old farmhouse	His family lived in	his family lived
