original	label	prediction
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks towards
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels
the rest students sat on the ground	the rest students sat on	the rest students sat
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A picture hangs at his study	a picture hangs at his study	a picture hangs
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A picture hangs at his study	a picture hangs at his study	a picture hangs
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
His parents rushed to his side	his parents rushed to his side	his parents rushed
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
