original	label	prediction
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
Most people live in rural areas	Most people live in	most people live
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His family lived in an old farmhouse	His family lived in	his family lived
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A picture hangs at his study	a picture hangs at his study	a picture hangs
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
His father died of a heart attack	His father died of	his father died
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
His father died of a heart attack	His father died of	his father died
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
the rest students sat on the ground	the rest students sat on	the rest students
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
