original	label	prediction
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The young boy looks at the toy store window	the young boy looks at the toy store window	fail to follow
His family lived in an old farmhouse	His family lived in	his family lived
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
A picture hangs at his study	a picture hangs at his study	a picture hangs
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The accident happened on Saturday night	The accident happened on	fail to follow
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
the rest students sat on the ground	the rest students sat on	the rest students sat
A picture hangs at his study	a picture hangs at his study	a picture hangs
the old man looked at the window	the old man looked at the window	the old man
Most people live in rural areas	Most people live in	most people live
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon
the rest students sat on the ground	the rest students sat on	the rest students
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
