original	label	prediction
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The accident happened on Saturday night	The accident happened on	the accident happened
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies on the desk
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The story begins in a small town	the story begins in a small town	the story begins
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His father died of a heart attack	His father died of	his father
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His family lived in an old farmhouse	His family lived in	his family lived
His father died of a heart attack	His father died of	his father died
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The story begins in a small town	the story begins in a small town	the story begins
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The students look at the complex equation	the students look at the complex equation	the students look at
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
