original	label	prediction
His family lived in an old farmhouse	His family lived in	fail to follow
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
His family lived in an old farmhouse	His family lived in	his family
The accident happened on Saturday night	The accident happened on	the accident happened
Most people live in rural areas	Most people live in	most people live
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	fail to follow
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
His parents rushed to his side	his parents rushed to his side	his parents rushed
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards the cafe
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
Most people live in rural areas	Most people live in	most people live
A picture hangs at his study	a picture hangs at his study	a picture hangs
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
