original	label	prediction
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
the rest students sat on the ground	the rest students sat on	the rest students sat
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
His family lived in an old farmhouse	His family lived in	fail to follow
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
the rest students sat on the ground	the rest students sat on	the rest students sat
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A picture hangs at his study	a picture hangs at his study	a picture hangs
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
His family lived in an old farmhouse	His family lived in	his family lived
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The students look at the complex equation	the students look at the complex equation	the students
