original	label	prediction
His father died of a heart attack	His father died of	his father died
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The students look at the complex equation	the students look at the complex equation	the students look at
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His family lived in an old farmhouse	His family lived in	his family lived
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The students look at the complex equation	the students look at the complex equation	the students look at
The students look at the complex equation	the students look at the complex equation	the students look at
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
A picture hangs at his study	a picture hangs at his study	a picture hangs
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
His family lived in an old farmhouse	His family lived in	his family lived
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A picture hangs at his study	a picture hangs at his study	a picture hangs
His father died of a heart attack	His father died of	his father
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His family lived in an old farmhouse	His family lived in	his family lived
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
