original	label	prediction
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
His father died of a heart attack	His father died of	his father died
The accident happened on Saturday night	The accident happened on	the accident happened
His father died of a heart attack	His father died of	his father died
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
Most people live in rural areas	Most people live in	most people live
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The young boy looks at the toy store window	the young boy looks at the toy store window	fail to follow
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His family lived in an old farmhouse	His family lived in	his family lived
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The accident happened on Saturday night	The accident happened on	the accident happened
the old man looked at the window	the old man looked at the window	the old man looked
