original	label	prediction
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
His family lived in an old farmhouse	His family lived in	his family lived
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
His parents rushed to his side	his parents rushed to his side	his parents rushed
A picture hangs at his study	a picture hangs at his study	a picture hangs
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The students look at the complex equation	the students look at the complex equation	fail to follow
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The students look at the complex equation	the students look at the complex equation	the students look at
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
