original	label	prediction
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
A picture hangs at his study	a picture hangs at his study	a picture hangs
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
His family lived in an old farmhouse	His family lived in	fail to follow
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The students look at the complex equation	the students look at the complex equation	the students
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His parents rushed to his side	his parents rushed to his side	his parents rushed
His father died of a heart attack	His father died of	his father died
the rest students sat on the ground	the rest students sat on	the rest students sat
the rest students sat on the ground	the rest students sat on	the rest students sat
Most people live in rural areas	Most people live in	most people live in
the rest students sat on the ground	the rest students sat on	the rest students sat
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
