original	label	prediction
The story begins in a small town	the story begins in a small town	the story begins
His parents rushed to his side	his parents rushed to his side	his parents rushed
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
His father died of a heart attack	His father died of	his father died
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
Most people live in rural areas	Most people live in	most people live
The students look at the complex equation	the students look at the complex equation	the students look at
A picture hangs at his study	a picture hangs at his study	a picture hangs
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
the rest students sat on the ground	the rest students sat on	the rest students sat
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
the rest students sat on the ground	the rest students sat on	the rest students
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
His parents rushed to his side	his parents rushed to his side	his parents rushed
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
the old man looked at the window	the old man looked at the window	the old man looked
