original	label	prediction
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The students look at the complex equation	the students look at the complex equation	the students look at
the old man looked at the window	the old man looked at the window	the old man looked
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The story begins in a small town	the story begins in a small town	fail to follow
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The students look at the complex equation	the students look at the complex equation	the students look at
A picture hangs at his study	a picture hangs at his study	a picture hangs
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The story begins in a small town	the story begins in a small town	the story begins
The story begins in a small town	the story begins in a small town	the story begins
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The story begins in a small town	the story begins in a small town	the story begins
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
