original	label	prediction
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks towards
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His family lived in an old farmhouse	His family lived in	his family lived
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The road sign points to the nearest exit	the road sign points to the nearest exit	fail to follow
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
His parents rushed to his side	his parents rushed to his side	his parents rushed
The little girl walks towards the living room	the little girl walks towards the living room	the little girl
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The students look at the complex equation	the students look at the complex equation	fail to follow
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
