original	label	prediction
Most people live in rural areas	Most people live in	most people live
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His family lived in an old farmhouse	His family lived in	his family lived
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
Most people live in rural areas	Most people live in	most people live
the old man looked at the window	the old man looked at the window	the old man looked
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
Most people live in rural areas	Most people live in	most people live
The accident happened on Saturday night	The accident happened on	the accident happened
the rest students sat on the ground	the rest students sat on	the rest students
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The accident happened on Saturday night	The accident happened on	the accident happened
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
