original	label	prediction
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
His father died of a heart attack	His father died of	his father died
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
The accident happened on Saturday night	The accident happened on	the accident happened
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays in the vault
A picture hangs at his study	a picture hangs at his study	a picture hangs
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
The story begins in a small town	the story begins in a small town	the story begins
The story begins in a small town	the story begins in a small town	the story begins
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
His family lived in an old farmhouse	His family lived in	his family lived
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The accident happened on Saturday night	The accident happened on	fail to follow
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A picture hangs at his study	a picture hangs at his study	a picture hangs
His father died of a heart attack	His father died of	his father died
