original	label	prediction
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
Most people live in rural areas	Most people live in	most people live
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
the old man looked at the window	the old man looked at the window	the old man looked
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat
His father died of a heart attack	His father died of	his father died
The students look at the complex equation	the students look at the complex equation	the students look at
The students look at the complex equation	the students look at the complex equation	the students
His parents rushed to his side	his parents rushed to his side	his parents rushed
His family lived in an old farmhouse	His family lived in	fail to follow
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
Most people live in rural areas	Most people live in	most people live
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
