original	label	prediction
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
His father died of a heart attack	His father died of	his father died
A picture hangs at his study	a picture hangs at his study	a picture hangs
His family lived in an old farmhouse	His family lived in	his family
The students look at the complex equation	the students look at the complex equation	the students look at
His father died of a heart attack	His father died of	his father died
Most people live in rural areas	Most people live in	most people live
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The students look at the complex equation	the students look at the complex equation	the students look at
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The students look at the complex equation	the students look at the complex equation	the students look at
