original	label	prediction
His family lived in an old farmhouse	His family lived in	his family lived
Most people live in rural areas	Most people live in	most people live
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	fail to follow
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The little girl walks towards the living room	the little girl walks towards the living room	fail to follow
His father died of a heart attack	His father died of	his father died
A picture hangs at his study	a picture hangs at his study	a picture hangs
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A picture hangs at his study	a picture hangs at his study	a picture hangs
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His parents rushed to his side	his parents rushed to his side	his parents rushed
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His parents rushed to his side	his parents rushed to his side	his parents rushed
