original	label	prediction
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
His parents rushed to his side	his parents rushed to his side	his parents rushed
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The small boat stays in the calm lake	the small boat stays in the calm lake	fail to follow
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The accident happened on Saturday night	The accident happened on	the accident happened
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His family lived in an old farmhouse	His family lived in	his family lived
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards the cafe
Most people live in rural areas	Most people live in	most people live
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
