original	label	prediction
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
His family lived in an old farmhouse	His family lived in	his family lived
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The students look at the complex equation	the students look at the complex equation	the students look at
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	fail to follow
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The accident happened on Saturday night	The accident happened on	fail to follow
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The students look at the complex equation	the students look at the complex equation	the students look at
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His family lived in an old farmhouse	His family lived in	his family lived
