original	label	prediction
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
Most people live in rural areas	Most people live in	most people live
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
the old man looked at the window	the old man looked at the window	the old man looked
A picture hangs at his study	a picture hangs at his study	a picture hangs
His family lived in an old farmhouse	His family lived in	his family lived
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points to
The accident happened on Saturday night	The accident happened on	the accident happened
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His father died of a heart attack	His father died of	his father died
His family lived in an old farmhouse	His family lived in	his family lived
the rest students sat on the ground	the rest students sat on	the rest students sat
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
