original	label	prediction
the old man looked at the window	the old man looked at the window	the old man looked
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The accident happened on Saturday night	The accident happened on	the accident happened
A picture hangs at his study	a picture hangs at his study	a picture hangs
A picture hangs at his study	a picture hangs at his study	a picture hangs
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The story begins in a small town	the story begins in a small town	the story begins
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The story begins in a small town	the story begins in a small town	the story begins
His father died of a heart attack	His father died of	his father died
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A picture hangs at his study	a picture hangs at his study	a picture hangs
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His father died of a heart attack	His father died of	his father
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
