original	label	prediction
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
the old man looked at the window	the old man looked at the window	the old man looked
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The bird rests on the sturdy branch	the bird rests on the sturdy branch	fail to follow
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
His family lived in an old farmhouse	His family lived in	his family lived
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The great artist died from a serious illness	the great artist died from a serious illness	the great artist
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
His family lived in an old farmhouse	His family lived in	his family lived
the old man looked at the window	the old man looked at the window	the old man looked
The story begins in a small town	the story begins in a small town	the story begins
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
