original	label	prediction
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The accident happened on Saturday night	The accident happened on	the accident happened
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The story begins in a small town	the story begins in a small town	the story begins
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
His family lived in an old farmhouse	His family lived in	his family lived
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His family lived in an old farmhouse	His family lived in	his family lived
His parents rushed to his side	his parents rushed to his side	his parents rushed
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The accident happened on Saturday night	The accident happened on	the accident happened
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	fail to follow
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
the old man looked at the window	the old man looked at the window	the old man looked
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A picture hangs at his study	a picture hangs at his study	a picture hangs
His parents rushed to his side	his parents rushed to his side	his parents rushed
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
The story begins in a small town	the story begins in a small town	the story begins
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
