original	label	prediction
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
His parents rushed to his side	his parents rushed to his side	his parents rushed
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
the rest students sat on the ground	the rest students sat on	the rest students sat
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
the rest students sat on the ground	the rest students sat on	the rest students sat
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The accident happened on Saturday night	The accident happened on	the accident happened
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
His family lived in an old farmhouse	His family lived in	his family lived
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
The story begins in a small town	the story begins in a small town	the story begins
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests
His parents rushed to his side	his parents rushed to his side	his parents rushed
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
