original	label	prediction
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points to
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The students look at the complex equation	the students look at the complex equation	fail to follow
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
the old man looked at the window	the old man looked at the window	the old man looked
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The story begins in a small town	the story begins in a small town	the story begins
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the linens lie
His father died of a heart attack	His father died of	his father died
His father died of a heart attack	His father died of	his father died
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The accident happened on Saturday night	The accident happened on	the accident happened
Most people live in rural areas	Most people live in	most people live
The accident happened on Saturday night	The accident happened on	the accident happened
