original	label	prediction
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	fail to follow
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The story begins in a small town	the story begins in a small town	the story begins
Most people live in rural areas	Most people live in	most people live
The students look at the complex equation	the students look at the complex equation	the students look at
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
A picture hangs at his study	a picture hangs at his study	a picture hangs
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His parents rushed to his side	his parents rushed to his side	his parents rushed
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
His parents rushed to his side	his parents rushed to his side	his parents rushed
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks towards
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
