original	label	prediction
the rest students sat on the ground	the rest students sat on	the rest students sat
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
His parents rushed to his side	his parents rushed to his side	his parents
The accident happened on Saturday night	The accident happened on	the accident happened
His parents rushed to his side	his parents rushed to his side	his parents rushed
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks towards
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
A picture hangs at his study	a picture hangs at his study	a picture hangs
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
His parents rushed to his side	his parents rushed to his side	his parents rushed
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
His family lived in an old farmhouse	His family lived in	his family lived
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
A surprising revelation happened on their wedding anniversary	a surprising revelation happened on their wedding anniversary	a surprising revelation happened
His family lived in an old farmhouse	His family lived in	his family lived
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
The students look at the complex equation	the students look at the complex equation	the students look at
