original	label	prediction
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
the old man looked at the window	the old man looked at the window	the old man looked
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The accident happened on Saturday night	The accident happened on	the accident happened
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
His father died of a heart attack	His father died of	his father died
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
the rest students sat on the ground	the rest students sat on	the rest students sat
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
the old man looked at the window	the old man looked at the window	the old man looked
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
His family lived in an old farmhouse	His family lived in	his family lived
The story begins in a small town	the story begins in a small town	the story begins
The accident happened on Saturday night	The accident happened on	the accident happened
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
His parents rushed to his side	his parents rushed to his side	his parents rushed
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
His parents rushed to his side	his parents rushed to his side	his parents rushed
