original	label	prediction
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The story begins in a small town	the story begins in a small town	the story begins
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses
the rest students sat on the ground	the rest students sat on	fail to follow
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
the old man looked at the window	the old man looked at the window	the old man looked
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird rests on the sturdy
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His parents rushed to his side	his parents rushed to his side	his parents rushed
Many squirrels live in the oak tree	many squirrels live in the oak tree	fail to follow
The accident happened on Saturday night	The accident happened on	the accident happened
His father died of a heart attack	His father died of	his father died
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The accident happened on Saturday night	The accident happened on	the accident happened
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The great artist died from a serious illness	the great artist died from a serious illness	the great artist died
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
