original	label	prediction
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
the rest students sat on the ground	the rest students sat on	the rest sat on the ground
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
His parents rushed to his side	his parents rushed to his side	his parents rushed
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
His parents rushed to his side	his parents rushed to his side	his parents rushed
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The accident happened on Saturday night	The accident happened on	fail to follow
The accident happened on Saturday night	The accident happened on	the accident happened
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
