original	label	prediction
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The students look at the complex equation	the students look at the complex equation	the students look at
The story begins in a small town	the story begins in a small town	the story begins
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
Many squirrels live in the oak tree	many squirrels live in the oak tree	many squirrels live
The accident happened on Saturday night	The accident happened on	the accident happened
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
Most people live in rural areas	Most people live in	most people live
His glasses lie on the bedside table	his glasses lie on the bedside table	fail to follow
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The young boy looks at the toy store window	the young boy looks at the toy store window	fail to follow
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His parents rushed to his side	his parents rushed to his side	his parents rushed
A lost puppy walks towards the city park	a lost puppy walks towards the city park	a lost puppy walks
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
