original	label	prediction
Most people live in rural areas	Most people live in	most people live
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The bird rests on the sturdy branch	the bird rests on the sturdy branch	the bird
the rest students sat on the ground	the rest students sat on	the rest students sat
The rare artifact stays in the secured vault	the rare artifact stays in the secured vault	the rare artifact stays
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
His father died of a heart attack	His father died of	his father died
Most people live in rural areas	Most people live in	most people live
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign points
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
The secret letter lies on the old wooden desk	the secret letter lies on the old wooden desk	the secret letter lies
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure lies
His family lived in an old farmhouse	His family lived in	his family lived
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map
A picture hangs at his study	a picture hangs at his study	a picture hangs
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	fail to follow
A gentleman walks towards the bustling cafe	a gentleman walks towards the bustling cafe	a gentleman walks
His father died of a heart attack	His father died of	his father
His glasses lie on the bedside table	his glasses lie on the bedside table	his glasses lie
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks
