original	label	prediction
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
The young boy looks at the toy store window	the young boy looks at the toy store window	the young boy looks at
A lost puppy walks towards the city park	a lost puppy walks towards the city park	fail to follow
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase
The fresh linens lie in the laundry basket	the fresh linens lie in the laundry basket	the fresh linens lie
A full moon appeared in the dark night sky	a full moon appeared in the dark night sky	a full moon appeared
A picture hangs at his study	a picture hangs at his study	a picture
The road sign points to the nearest exit	the road sign points to the nearest exit	the road sign
A picture hangs at his study	a picture hangs at his study	a picture hangs
His father died of a heart attack	His father died of	his father died
The old map points to a hidden treasure	the old map points to a hidden treasure	the old map points
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
His father died of a heart attack	His father died of	his father died
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The golden treasure lies in the dense jungle	the golden treasure lies in the dense jungle	the golden treasure
The thick essay lies on the shelf	the thick essay lies on the shelf	the thick essay lies
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The fragile vase stays on the top shelf	the fragile vase stays on the top shelf	the fragile vase stays
The small boat stays in the calm lake	the small boat stays in the calm lake	the small boat stays
The accident happened on Saturday night	The accident happened on	the accident happened
the old guests sat at the dinner table	the old guests sat at the dinner table	the old guests sat
His father died of a heart attack	His father died of	his father died
The little girl walks towards the living room	the little girl walks towards the living room	the little girl walks
His parents rushed to his side	his parents rushed to his side	his parents rushed
